"","WaxWilling","AGE_c","Gender","CTL_c","threat_c","selfthreat_c","famthreat_c","commthreat_c","countrythreat_c","fieldsite","religious","spiritual","non_relig","PO_social","PO_econ"
"1",5,-1.52785923753666,"1",1.73900293255132,1.49853372434018,-0.228739002932551,0.656891495601173,0.618768328445748,0.451612903225806,"BZ",0,0,1,7,7
"2",7,-6.52785923753666,"2",3.73900293255132,0.498533724340177,-0.228739002932551,-0.343108504398827,0.618768328445748,0.451612903225806,"BZ",0,1,0,7,6
"3",7,-14.5278592375367,"1",-1.26099706744868,1.49853372434018,0.771260997067449,0.656891495601173,-0.381231671554252,0.451612903225806,"BZ",1,0,0,5,3
"4",7,-14.5278592375367,"1",7.73900293255132,2.49853372434018,0.771260997067449,0.656891495601173,0.618768328445748,0.451612903225806,"BZ",1,0,0,5,5
"5",7,-12.5278592375367,"1",0.739002932551319,1.49853372434018,-0.228739002932551,0.656891495601173,0.618768328445748,0.451612903225806,"BZ",0,0,1,2,1
"6",7,-6.52785923753666,"1",3.73900293255132,2.49853372434018,0.771260997067449,0.656891495601173,0.618768328445748,0.451612903225806,"BZ",1,0,0,6,4
"7",7,-10.5278592375367,"2",8.73900293255132,2.49853372434018,0.771260997067449,0.656891495601173,0.618768328445748,0.451612903225806,"BZ",1,0,0,2,2
"8",7,-4.52785923753666,"1",-5.26099706744868,2.49853372434018,0.771260997067449,0.656891495601173,0.618768328445748,0.451612903225806,"BZ",1,0,0,4,4
"9",7,-16.5278592375367,"1",-0.260997067448681,2.49853372434018,0.771260997067449,0.656891495601173,0.618768328445748,0.451612903225806,"BZ",0,0,1,4,4
"10",7,-13.5278592375367,"1",11.7390029325513,2.49853372434018,0.771260997067449,0.656891495601173,0.618768328445748,0.451612903225806,"BZ",0,0,1,1,2
"11",7,-15.5278592375367,"2",2.73900293255132,2.49853372434018,0.771260997067449,0.656891495601173,0.618768328445748,0.451612903225806,"BZ",0,1,0,2,2
"12",7,-8.52785923753666,"1",2.73900293255132,2.49853372434018,0.771260997067449,0.656891495601173,0.618768328445748,0.451612903225806,"BZ",1,0,0,1,2
"13",7,-13.5278592375367,"1",7.73900293255132,2.49853372434018,0.771260997067449,0.656891495601173,0.618768328445748,0.451612903225806,"BZ",0,1,0,1,1
"14",6,-15.5278592375367,"1",-0.260997067448681,-8.50146627565982,-3.22873900293255,-2.34310850439883,-1.38123167155425,-1.54838709677419,"BZ",0,0,1,4,5
"15",5,-20.5278592375367,"1",1.73900293255132,0.498533724340177,0.771260997067449,0.656891495601173,-0.381231671554252,-0.548387096774194,"BZ",0,0,1,5,6
"16",7,-18.5278592375367,"2",-0.260997067448681,-1.50146627565982,-0.228739002932551,-0.343108504398827,-0.381231671554252,-0.548387096774194,"BZ",0,1,0,4,4
"17",6,-12.5278592375367,"1",2.73900293255132,-2.50146627565982,-2.22873900293255,-0.343108504398827,-0.381231671554252,0.451612903225806,"BZ",0,0,1,3,2
"18",4,-24.5278592375367,"2",-2.26099706744868,-6.50146627565982,-2.22873900293255,-1.34310850439883,-1.38123167155425,-1.54838709677419,"BZ",0,1,0,5,7
"19",7,-21.5278592375367,"2",-5.26099706744868,0.498533724340177,0.771260997067449,0.656891495601173,-0.381231671554252,-0.548387096774194,"BZ",0,1,0,2,2
"20",7,-14.5278592375367,"1",-6.26099706744868,-1.50146627565982,-2.22873900293255,-0.343108504398827,0.618768328445748,0.451612903225806,"BZ",0,0,1,1,1
